fid,dist,dtm,cond_1,cond_2,cond_3,cond_4,cond_5,cond_6,cond_7,cond_8,cond_9,cond_10,cond_11,cond_12,cond_13,cond_14,cond_15,cond_16,cond_17,cond_18
4154.1,180.81454677216723,100.9,0.011489504756058243,0.010487152408659857,0.008857442661556041,0.007261762513718311,0.006179496170933214,0.005859221531112341,0.0066135703603958495,0.0094292981168856,0.018943008809833618,0.08295404327039492,0.2166008393341928,0.0724694972926089,0.07444289571996501,0.04766693102466116,0.03522778085760633,0.03308670346001016,0.033688742061240576,0.03417434191460708
4154.2,183.78999631798828,100.8,0.011689903154345047,0.010582054030730396,0.008815589301877376,0.007131740707803292,0.00602954224786055,0.005750226917274859,0.006632011714262443,0.00977460270669224,0.019990281036146425,0.08580032879024643,0.21283643000324975,0.0746281895529037,0.07452191183009767,0.04740311151218683,0.03522091207985245,0.033124237164213644,0.03370605001073841,0.034175499190127114
4154.3,186.7748413726867,100.7,0.011801299346284903,0.01061214338098785,0.008743767087645666,0.006998827666611957,0.00588800008574662,0.005646589220097087,0.0066432031860533475,0.010108953809749946,0.021066159196014133,0.08820759909720619,0.20902464976417418,0.07694420613027432,0.07444118590703828,0.046994504347489606,0.03519109835699431,0.033164940530324344,0.033727136340284056,0.03417703698000768
4154.4,189.7502909185641,100.6,0.01187103137513334,0.01061509826774931,0.008664438058256679,0.006871631858469688,0.005754796089206823,0.005544264452189305,0.006640582028574199,0.010422044131958958,0.022170668758076408,0.09020792212562619,0.20540686141252534,0.07980630844381871,0.07474388043558022,0.04642933391634804,0.03513079798645951,0.033217834535695025,0.03375607939768604,0.034180190306024705
4154.5,192.73572221065268,100.4,0.012371803789810362,0.010936064543995346,0.008754188232172855,0.006800634595733671,0.005607307377118104,0.00537822217400676,0.0065345760666667835,0.010679245814857593,0.02377019675367834,0.09388830412519385,0.20002756852466577,0.08469309107134054,0.0737933613932404,0.04576621254172064,0.03509184413975806,0.0332684566136027,0.0337809802037422,0.03418282019927083
4154.6,195.71117175647373,100.3,0.012326307587303544,0.010877313046513761,0.00867965615294329,0.006719487620475951,0.005529653583097871,0.00531637686594349,0.006530466072709973,0.010922026676401027,0.02484416231340357,0.09515092354262293,0.19693981581645553,0.08796978754272287,0.07333064888831128,0.045254179681410295,0.03504252291623344,0.033305969457676256,0.033799138816538433,0.03418544962321675
4154.7,198.6960168110559,100.1,0.012007521742083901,0.01080829516991984,0.00887377184892981,0.007015948798582797,0.005783328588334094,0.005446249018471696,0.006483005323732186,0.010816201396492059,0.0266017187225734,0.0961722143770758,0.19202902117862944,0.10036471714422583,0.06192422699450924,0.041206239119504426,0.03499190050890261,0.033797271575945156,0.03399630004383452,0.034197821695038724
4154.8,201.6714663570495,99.9,0.012337463589205434,0.011037547570348583,0.008970617089483402,0.0070196746829045515,0.005745106007258393,0.00540360105174165,0.006483761615532377,0.011041191019881118,0.02781285886848065,0.09887776102124114,0.1888428380971903,0.10226488265123701,0.061415135312479704,0.040970268962006395,0.03493780259166611,0.03379446778957931,0.034000066977217656,0.03419922139265528
4154.9,204.65689764913807,99.8,0.012215756367571048,0.010938882043313213,0.008906563026981272,0.006987272643692829,0.005738857741639038,0.00542704748408354,0.006566360360470277,0.01130254097006876,0.02856268358372594,0.09935289588390739,0.18775019055314165,0.10357555832926435,0.06108715968521545,0.04073047700739242,0.03487758761907122,0.033793842033654355,0.03400446087296292,0.034200614016766835
4155.0,207.63175899041244,99.6,0.01253702535720921,0.011166357237743316,0.009014597375030813,0.007015186358229194,0.005734447705244742,0.005426293193023525,0.006618639660235034,0.01158126479083592,0.029673510790167675,0.10148204672049373,0.1857096395160261,0.10464986897804211,0.06082029822421055,0.040576144708600104,0.03481572518661802,0.033774668934908054,0.0340028443382899,0.03420183477510251
