fid,dist,dtm,cond_1,cond_2,cond_3,cond_4,cond_5,cond_6,cond_7,cond_8,cond_9,cond_10,cond_11,cond_12,cond_13,cond_14,cond_15,cond_16,cond_17,cond_18,cond_19,cond_20,cond_21,cond_22,cond_23,cond_24
4150.0,57.4261247793699,103.5,0.008156492682549048,0.007871853023930673,0.007326569074096192,0.006621029430140448,0.005897158807025607,0.005292915009394356,0.004924135409398166,0.0049119809834175686,0.005471827578709001,0.007152346162175972,0.011627136611199417,0.024766781172729686,0.06689311642282966,0.15388227713033445,0.15993683104356055,0.12083456590919278,0.09346273029757789,0.07738942368626968,0.06805565807498902,0.06279379701106022,0.05990471055620007,0.058109446956007844,0.05673663594860892,0.0559488870524583
4150.1,60.41297931210235,103.4,0.008062950255272854,0.00780830094101409,0.007316336689782234,0.006672333108570553,0.006003646311044999,0.005441653821185472,0.005104441960670096,0.005121073713580209,0.005718178068435367,0.007459626489930141,0.012037572275882199,0.025304071585597037,0.06720845603021189,0.15289590807479186,0.1596990821766975,0.12130064149624648,0.09405387974825245,0.07796273484626703,0.06860250710651006,0.06331813547269732,0.06040000291916218,0.05856597593961519,0.05715535233216775,0.05634716312659409
4150.2,63.399833844949,103.3,0.007951062113767995,0.007731965859576668,0.007304174862291361,0.006735896260154714,0.0061368304705272,0.005629048937515423,0.005331687685900453,0.005381827448640889,0.0060173750487677626,0.007814361246337288,0.012469638207754225,0.02577422773440331,0.067295295121753,0.15195788289860868,0.15956416275575755,0.12198669131846088,0.09492856332676941,0.07880817787774097,0.06938796343173899,0.06405121833046414,0.06108241402305828,0.059192085166028564,0.0577297337800829,0.05689365453091496
4150.3,66.39649865748268,103.1,0.008049598596009875,0.007849588003521838,0.007456160679729682,0.006928200281018826,0.00636578678219652,0.00588639384377585,0.005611177138801104,0.0056843130595719245,0.006354333743537643,0.008212016863210145,0.01297467497046487,0.026449415293357047,0.06808825339873592,0.15183978465019646,0.15890523996079625,0.12210441528257562,0.09543916934538968,0.07943542587032987,0.07003672398158112,0.06468619285714154,0.061681712578760144,0.059741552467935145,0.05823218815336556,0.05737129012666673
4150.4,69.38335319032933,103.0,0.007955491088051948,0.0077953659869047665,0.00747568699923466,0.007038023990519546,0.0065619569780112335,0.00615114792033491,0.005923985454395766,0.0060304543050157785,0.0067279633721630885,0.00861259799992611,0.013388405737834386,0.02677932499798523,0.06798240913449853,0.15104569556932834,0.15849644002388724,0.1227069958426507,0.0965144022499823,0.08062786280419398,0.07121145653954425,0.06579899575624693,0.0627134464955079,0.06068241115795692,0.059092315058652235,0.05818956316631988
4150.5,72.37020772306178,102.8,0.008100520026639375,0.007960893255087241,0.00767873574913438,0.00728623662691734,0.0068518172600083825,0.0064717090277367755,0.00626354245133616,0.006382390048127397,0.007094164833807894,0.009005765695651705,0.013838007474100668,0.027358986452171056,0.06884234967060253,0.1511481235404039,0.1576087574711825,0.12287973494205269,0.09739457119856616,0.08176207072126339,0.07238455861975507,0.06692549419824291,0.06375830243419194,0.06163210691541752,0.05995885845782422,0.05901351532940166
4150.6,75.35706225590843,102.7,0.008057704759687619,0.007953891380110054,0.007739460909419959,0.007432696196628427,0.0070827879884199476,0.006769591943735123,0.006603291702919049,0.006740700367238903,0.0074542020321180505,0.009355751402888997,0.014163053579311852,0.027627550747839402,0.06898835648937755,0.1505999560177257,0.15677598839764975,0.12321994258510437,0.09849564213809885,0.08314740862583402,0.07380739898409072,0.068282185592303,0.06500895842055374,0.0627650483911501,0.06099163793380587,0.059995489746676144
4150.7,78.34391678875508,102.5,0.008288932051002146,0.008197229006893531,0.008004337969210554,0.007722190685796643,0.007392069152144473,0.007087966891920444,0.006919088058023933,0.007046592434701805,0.007751611014049599,0.009660966163400803,0.014528338187248418,0.028225709849705023,0.0702200325744082,0.15082941341242861,0.15566368354283627,0.12326306086575796,0.09939393440650307,0.08440426219425363,0.0751471937751628,0.06957842387951312,0.0662078512875242,0.06384948879398236,0.06197847303160426,0.060933248230412566
4150.8,81.34058160146901,102.4,0.00833422608785841,0.008264442107604766,0.008113221696896142,0.00788419431089354,0.007606044002564751,0.007340720609947049,0.007191065957588757,0.007319677186091722,0.008015423284288021,0.009917544486300257,0.014803121694374453,0.028610852981838922,0.07086205524898309,0.15029407761426167,0.15442131183412172,0.12316592418200378,0.10011324842342599,0.08549129933879311,0.07633469786100722,0.07073325112428043,0.0672731201003828,0.06480956191032583,0.06285094448820405,0.06176205522399119
4150.9,84.32743613431566,102.2,0.008682449640646175,0.008606348944312154,0.008440286525648003,0.008186909312679923,0.007876277557584455,0.007574590656555398,0.007391276929528627,0.007497018312146537,0.008191541412863655,0.010136224821502154,0.015173586314067905,0.029455083696163918,0.07277603299331772,0.15048899840265823,0.1526946996667676,0.12232653520448071,0.10004024952004524,0.08582399202331034,0.07683789626059455,0.07127265526677302,0.0677820493169808,0.06526641767450296,0.06326311436873099,0.06215303488819543
