fid,dist,dtm,cond_1,cond_2,cond_3,cond_4,cond_5,cond_6,cond_7,cond_8,cond_9,cond_10,cond_11,cond_12,cond_13,cond_14,cond_15,cond_16,cond_17,cond_18
4148.0,0.0,103.8,0.008398142048565382,0.008073258511790778,0.007386114261867509,0.006453625375218003,0.005523314753172111,0.004870081120828457,0.004776260376713733,0.005804742648263884,0.010163837887796252,0.030493645375767566,0.13630932083125716,0.15167593794000941,0.10524860206669236,0.08079130734440487,0.06898948090063853,0.06361743234130683,0.06105069488965581,0.059750849756741116
4148.1,2.8188827572434962,104.2,0.008124233474821194,0.007820157017722585,0.007172982917440151,0.006286703126083849,0.00539205355075053,0.00475217196267379,0.004638609457048409,0.005578075986188399,0.009605214547795903,0.028423591676900284,0.13167400135136273,0.15420354065565187,0.10610310334573489,0.08086143813123255,0.06882375367273492,0.06341344486262927,0.0608692468706993,0.05958659170684983
4148.2,5.647345237221441,104.4,0.008142074544403972,0.007828449298207415,0.007162291658164643,0.006252620296929879,0.005335802001023555,0.004674864940221686,0.004531803128190458,0.005404333624155367,0.009215246999853158,0.027102786703245337,0.12889404211454675,0.15576437656924402,0.1062300327646952,0.08040529217134339,0.06821719225869405,0.06281408782340497,0.06033132385453391,0.05909009027922917
4148.3,8.466227994576442,104.6,0.008104634433862497,0.007789335645201328,0.007119597640416045,0.006204913063001375,0.005281701935576189,0.004610657078917263,0.004446156849514703,0.005262001035221657,0.008880839680938704,0.025903952709069266,0.12604849093784426,0.1575229482140023,0.10627024336166999,0.07979752257989511,0.06747373317124436,0.06209943274033589,0.05969204129879344,0.058499219002897326
4148.4,11.29469047428768,104.7,0.00817120186029267,0.007843982350587695,0.007150993914444108,0.006208527047884441,0.005260744206530547,0.004570079292644251,0.004384486837501094,0.005158990199556754,0.008647439624195322,0.025090735828914232,0.12409081306463247,0.15883401763278066,0.10612037331308521,0.07912337124168972,0.06668669074161959,0.06134210452299528,0.059011561190902756,0.057869644527321025
4148.5,14.123152954265626,104.7,0.008352573445323358,0.008001338613462838,0.007262191972088583,0.006265952670239114,0.005273276036446474,0.004552349472355894,0.004345173039613696,0.0050919942185712495,0.008505760215196464,0.024632205806332193,0.12318568203902297,0.15995870730431452,0.10606232018802295,0.07864070135316596,0.06609824258593058,0.06076923538348072,0.05849643395447959,0.05739332357009631
4148.6,16.942035711620626,104.7,0.008442848115724022,0.008079254223781444,0.007316652492531577,0.006293518035348916,0.005278658340927792,0.004542541070720791,0.004323252709252901,0.005051045069280847,0.00840486996741548,0.024234414540030703,0.12191674543636663,0.16086772498971233,0.10589063381490162,0.07808391550845017,0.06545464655899214,0.06014712374313029,0.057935061343876326,0.05687354164727483
4148.7,19.77049819159857,104.7,0.008458177811212688,0.008092315100454203,0.007325626833903543,0.006298008251732437,0.00527933190025849,0.004539770467123105,0.004315556993735308,0.005031281784078149,0.008338540710226909,0.02388805511496478,0.12012041941072175,0.16225704802471466,0.10627172830655282,0.07808095460545446,0.06534529421734737,0.060021621793040214,0.05782224272238757,0.056770457670137775
4148.8,22.598960671309808,104.6,0.008574970810270598,0.008195214395645412,0.007402585767636328,0.006345974161158966,0.005304604073232683,0.004551823192263524,0.00432185956957554,0.005036078198039389,0.008340667261551723,0.023833958623196743,0.11950584027840866,0.16295364168157697,0.10650388064674986,0.07813204481011145,0.06533656321240151,0.05999689165335243,0.057799222804203396,0.05675013627290974
4148.9,25.41784342893242,104.5,0.008633963197443938,0.008247624363244388,0.007443053014340298,0.006373629613679813,0.0053228962739780925,0.004565559015804164,0.004335218950600696,0.005052886878135824,0.008364168286668723,0.023823023548742685,0.11870705305892114,0.1636443681432577,0.10691529057412581,0.07836509358886441,0.06549993168556174,0.060133110318202024,0.05792229587774234,0.056865617822861744
4149.0,28.24630590864366,104.4,0.008646655589524927,0.008259516614747532,0.00745399299379793,0.006384343586868954,0.005334507675158175,0.004579182109326002,0.004352354744920686,0.005076599035638217,0.008399379638242796,0.02382836723413377,0.11767165036454479,0.16429682996525413,0.10753791667379459,0.07887051066277322,0.06593648902501711,0.060522415192764606,0.058272744650965116,0.0571921748749844
4149.1,31.16692228195049,104.3,0.008744693359469308,0.008346136426217874,0.007519766343603136,0.006427652938814446,0.005361456126657139,0.004598603931171577,0.004372742256646018,0.005108821605907667,0.008470708534902938,0.024024016729241277,0.11748351105953267,0.1645399251049314,0.10804835419195381,0.07937534509708248,0.06640086915967276,0.060943351473243534,0.05865148126717778,0.0575444775612824
4149.2,34.07788432236525,104.3,0.008633452437851881,0.008249069431365013,0.00745005065653581,0.0063899211869128504,0.005350678855967088,0.0046061752209654435,0.00439264209139549,0.005140295047275479,0.008517168233219607,0.024029703285492348,0.11611118048421243,0.165195861558204,0.1088383268973582,0.08004720017687993,0.0669998538974972,0.06148645387147428,0.05914083403824372,0.05799985817764089
4149.3,36.99850069567208,104.2,0.008661154150478054,0.008273950733624776,0.007470473171197671,0.006406812546336816,0.005367027287666664,0.00462583663820575,0.004420871828884833,0.005188622802251465,0.008622214017997343,0.024314662509422283,0.1159789443798738,0.16510665759407533,0.10948851703263453,0.0807600256196807,0.06766804744879774,0.062095536696686736,0.05968838038114599,0.05850818209605529
4149.4,39.919117068866505,104.2,0.008476203710900987,0.00811230609969904,0.007353824118119507,0.0063429665303913535,0.005347993803747762,0.004637723224808155,0.0044542401371208025,0.005243945411435493,0.008713621234639085,0.024411451635198977,0.11438049085533104,0.16558931321747505,0.11049566548635528,0.08168381381244333,0.06849520731692198,0.06284151368584041,0.06035806180609785,0.0591307229309678
4149.5,42.83007910903811,104.1,0.00842507320720186,0.008069138942979948,0.00732686075956574,0.006336510771550076,0.005361258111811416,0.004668399999111086,0.004504166886152284,0.005327631950684121,0.008884409708753316,0.02483000654776939,0.11396702084718886,0.1655185249394111,0.11124339427620454,0.08244717392003381,0.0691832130726795,0.06346086834045232,0.060913354567480524,0.05964660427060632
